Training RMSE  open_y,0.7526290662803317
Training R-squared open_y,0.9013135222882198
Training RMSE  high_y,1.05151537981114
Training R-squared high_y,0.8919945991208491
Training RMSE  low_y,0.9440825864439173
Training R-squared low_y,0.897617458757192
Training RMSE  close_y,1.3400023000343126
Training R-squared close_y,0.882735252097555
Training RMSE  open_y_2day,1.608679712631112
Training R-squared open_y_2day,0.9045534687081088
Training RMSE  high_y_2day,1.6366527170303382
Training R-squared high_y_2day,0.9199706379684884
Training RMSE  low_y_2day,1.7097440563451833
Training R-squared low_y_2day,0.8912158085640798
Training RMSE  close_y_2day,1.6838619176510803
Training R-squared close_y_2day,0.9218530778504394
Training RMSE  open_y_5day,2.0062335686708086
Training R-squared open_y_5day,0.9548708833498338
Training RMSE  high_y_5day,2.04296063664747
Training R-squared high_y_5day,0.9581417893596628
Training RMSE  low_y_5day,1.7426977303589324
Training R-squared low_y_5day,0.9573814982968505
Training RMSE  close_y_5day,1.8860987960835853
Training R-squared close_y_5day,0.9609578905478577
Testing RMSE open_y,2.6650094174278265
Testing R-squared open_y,-0.1504228043667264
Testing RMSE high_y,3.265717303836949
Testing R-squared high_y,0.048740904241370564
Testing RMSE low_y,2.994340531800585
Testing R-squared low_y,-0.0184916480505124
Testing RMSE close_y,4.061040558629679
Testing R-squared close_y,-0.13302625438138405
Testing RMSE open_y_2day,4.605665496989487
Testing R-squared open_y_2day,0.09534227769848602
Testing RMSE high_y_2day,4.794298362958638
Testing R-squared high_y_2day,0.26157662603479437
Testing RMSE low_y_2day,4.802979837773847
Testing R-squared low_y_2day,-0.04514665174231025
Testing RMSE close_y_2day,5.673772593187815
Testing R-squared close_y_2day,0.03458043083234841
Testing RMSE open_y_5day,6.0191681870677005
Testing R-squared open_y_5day,0.5728523768337344
Testing RMSE high_y_5day,6.342363492087231
Testing R-squared high_y_5day,0.592848854443482
Testing RMSE low_y_5day,5.851585342844169
Testing R-squared low_y_5day,0.5867200800013719
Testing RMSE close_y_5day,6.353478975605336
Testing R-squared close_y_5day,0.5903500221779725
